Saved Metrics:
MeanSquaredError = 'mse'
MeanAbsolutePercentageError = 'mape'
AUC = 'auc'
TruePositives = 'TP'
TrueNegatives = 'TN'
FalsePositives = 'FP'
FalseNegatives = 'FN'
CategoricalAccuracy = 'catAcc'
-------------------------------------


ticker,itteration,elapsed time,training performance
,,,val_loss,val_out_reg_loss,val_out_cat_loss,val_out_reg_mse,val_out_reg_mape,val_out_cat_auc,val_out_cat_catAcc,val_out_cat_TP,val_out_cat_TN,val_out_cat_FP,val_out_cat_FN,loss,out_reg_loss,out_cat_loss,out_reg_mse,out_reg_mape,out_cat_auc,out_cat_catAcc,out_cat_TP,out_cat_TN,out_cat_FP,out_cat_FN,
BA,6,1:10:32.058360,3.5762752020887554,0.2759438157081604,0.6598531007766724,0.27757495641708374,76.68009185791016,0.6551724076271057,0.6551724076271057,665.0,665.0,350.0,350.0,3.3915643230921297,0.0058069346,0.6771775,0.0058077467,202.35141,0.59644574,0.59398866,2411.0,2411.0,1648.0,1648.0,
BABA,6,1:10:36.648359,2.992469841376283,0.08255884051322937,0.5715043544769287,0.07537935674190521,49.74125671386719,0.7518796920776367,0.7518796920776367,200.0,200.0,66.0,66.0,3.33834869879529,0.033163637,0.66274667,0.033404645,391.39532,0.620329,0.63251877,673.0,673.0,391.0,391.0,
BAC,6,1:10:51.942358,3.4122232216332344,0.03546424210071564,0.675585150718689,0.03557861968874931,30.16176986694336,0.6068965196609497,0.6068965792655945,616.0,616.0,399.0,399.0,3.531498231098375,0.05220447,0.6958477,0.05220511,79.1959,0.51713216,0.5173688,2100.0,2100.0,1959.0,1959.0,
BMY,6,1:11:07.317359,3.6355872640468805,0.22363007068634033,0.6830310225486755,0.22299090027809143,65.53826141357422,0.5763546824455261,0.5763546824455261,585.0,585.0,430.0,430.0,3.479937603098326,0.050870877,0.68583363,0.05088916,158.61748,0.5667099,0.56343925,2287.0,2287.0,1772.0,1772.0,
BP,6,1:11:22.608778,3.5537821997562653,0.10950321704149246,0.6887702345848083,0.11043143272399902,43.532127380371094,0.5477832555770874,0.5477832555770874,556.0,556.0,459.0,459.0,3.50068872307991,0.03907479,0.6923094,0.03907187,79.27008,0.53016746,0.5328899,2163.0,2163.0,1896.0,1896.0,
BX,6,1:11:31.672778,3.378093945810043,0.04481134191155434,0.6673336029052734,0.04389413073658943,58.076385498046875,0.660855770111084,0.660855770111084,417.0,417.0,214.0,214.0,3.4728693411173537,0.010668276,0.6923998,0.0106814215,186.68948,0.52384615,0.5204122,1313.0,1313.0,1210.0,1210.0,
CSCO,6,1:11:46.385778,3.505322223343873,0.1683800220489502,0.667344331741333,0.16766485571861267,62.83321762084961,0.7093596458435059,0.7093595862388611,720.0,720.0,295.0,295.0,3.487365200531897,0.015696604,0.69433624,0.015711362,53.439865,0.5184375,0.5139197,2086.0,2086.0,1973.0,1973.0,
CVX,6,1:12:00.749954,3.5029262779968713,0.19744308292865753,0.661565899848938,0.19819819927215576,50.98465347290039,0.626600980758667,0.626600980758667,636.0,636.0,379.0,379.0,3.470242222943133,0.058973614,0.68229485,0.058960486,314.63647,0.58621126,0.58536583,2376.0,2376.0,1683.0,1683.0,
DAL,6,1:12:09.778954,3.666298807975267,0.21930594742298126,0.6892862319946289,0.21994683146476746,53.237037658691406,0.5517241358757019,0.5517241358757019,352.0,352.0,286.0,286.0,3.5320131755351833,0.06837823,0.69268215,0.06837265,197.48439,0.53905046,0.5386123,1374.0,1374.0,1177.0,1177.0,
DD,6,1:12:25.471003,3.62183635951263,0.159672811627388,0.6921221613883972,0.16099406778812408,60.97132110595703,0.5596058964729309,0.5596058964729309,568.0,568.0,447.0,447.0,3.4899192253454885,0.031839512,0.691618,0.031849615,123.55439,0.5386264,0.5326435,2162.0,2162.0,1897.0,1897.0,
DIS,6,1:12:40.769002,3.5770612016687253,0.16166375577449799,0.6834506988525391,0.16147205233573914,75.08365631103516,0.5743842124938965,0.5743842124938965,583.0,583.0,432.0,432.0,3.4438808095898645,0.019337326,0.6848975,0.019337414,191.06432,0.57292527,0.5698448,2313.0,2313.0,1746.0,1746.0,
EBAY,6,1:12:56.029003,3.5248433016791134,0.08080050349235535,0.6887640357017517,0.0795038565993309,63.098655700683594,0.5615763664245605,0.5615763664245605,570.0,570.0,445.0,445.0,3.4693971665277363,0.0073466133,0.69241387,0.007348885,117.8232,0.5322187,0.5144124,2088.0,2088.0,1971.0,1971.0,
FB,6,1:13:01.521007,3.0401819944381714,0.05659293755888939,0.5967177748680115,0.05659293755888939,47.61555862426758,0.71875,0.71875,276.0,276.0,108.0,108.0,3.2271283797321955,0.020325692,0.6412658,0.020328524,147.84546,0.67056566,0.6614481,1014.0,1014.0,519.0,519.0,
GE,6,1:13:16.400085,3.6874998085604513,0.0776839628815651,0.7219575047492981,0.07703035324811935,117.61947631835938,0.4167487621307373,0.4167487621307373,423.0,423.0,592.0,592.0,3.5289122359333853,0.03486122,0.69880617,0.03486334,43.945484,0.49268404,0.4942104,2006.0,2006.0,2053.0,2053.0,
GPRO,6,1:13:20.806701,3.472284092319955,0.009718570858240128,0.6926835775375366,0.009752051904797554,3706.983154296875,0.5539568066596985,0.5539568066596985,154.0,154.0,124.0,124.0,3.517070897091197,0.04560959,0.6943284,0.045490045,191.91148,0.51648724,0.51125115,568.0,568.0,543.0,543.0,
HD,6,1:13:36.048700,3.5756187598693545,0.17132310569286346,0.6810693740844727,0.1694917380809784,82.66680908203125,0.5793103575706482,0.5793103575706482,588.0,588.0,427.0,427.0,3.439203993209215,0.0065197167,0.6865258,0.006523138,157.92578,0.5582318,0.56343925,2287.0,2287.0,1772.0,1772.0,
INTC,6,1:13:51.210700,3.698969148297615,0.21345430612564087,0.6975277662277222,0.21106012165546417,71.83665466308594,0.34384238719940186,0.34384235739707947,349.0,349.0,666.0,666.0,3.4883602325127434,0.010896214,0.6954846,0.010898275,99.46695,0.4954059,0.49519587,2010.0,2010.0,2049.0,2049.0,
JD,6,1:13:55.552699,3.1060782961626354,0.01673135906457901,0.6158298850059509,0.015341482125222683,33.66355514526367,0.7173144817352295,0.7173144817352295,203.0,203.0,80.0,80.0,3.3988956156030166,0.0066719926,0.6774897,0.0066780574,216.15306,0.5947952,0.58318585,659.0,659.0,471.0,471.0,
JPM,6,1:14:09.781700,3.5636327386489643,0.1571054458618164,0.6815190315246582,0.1570049226284027,69.8565902709961,0.5822659730911255,0.5822660326957703,591.0,591.0,424.0,424.0,3.4661288774785928,0.0046500023,0.6922805,0.004651168,92.11659,0.53436583,0.5373245,2181.0,2181.0,1878.0,1878.0,
KHC,6,1:14:13.319704,3.8079638428625033,0.34134572744369507,0.6938312649726868,0.3494336009025574,2682.67919921875,0.5462555289268494,0.5462555289268494,124.0,124.0,103.0,103.0,3.6163893794486537,0.1067386,0.70164317,0.10733591,72.09662,0.47792804,0.47182322,427.0,427.0,478.0,478.0,
KO,6,1:14:28.395699,3.462297305919854,0.19685623049736023,0.6537340879440308,0.19654425978660583,62.61557388305664,0.6522167325019836,0.6522167325019836,662.0,662.0,353.0,353.0,3.460319639280178,0.03897372,0.6842934,0.038977087,269.28787,0.56718856,0.5723084,2323.0,2323.0,1736.0,1736.0,
KR,6,1:14:43.215968,3.6137780894199616,0.13042737543582916,0.697229266166687,0.12941721081733704,61.33924865722656,0.5389162302017212,0.5389162302017212,547.0,547.0,468.0,468.0,3.4768501499892164,0.038956624,0.68744385,0.03895555,114.55231,0.5673758,0.5560483,2257.0,2257.0,1802.0,1802.0,
MRK,6,1:14:58.364012,3.667124257534008,0.244822159409523,0.6840275526046753,0.24355241656303406,68.11583709716797,0.5684728622436523,0.5684729218482971,577.0,577.0,438.0,438.0,3.473216735426796,0.015277316,0.6915493,0.015283267,87.262985,0.5417477,0.54964274,2231.0,2231.0,1828.0,1828.0,
MSFT,6,1:15:12.716046,3.6355843565146913,0.09599524736404419,0.7085039615631104,0.09363202005624771,84.01921081542969,0.23251231014728546,0.23251231014728546,236.0,236.0,779.0,779.0,3.4731094969349794,0.002140959,0.6942009,0.002141835,113.51186,0.5193081,0.51268786,2081.0,2081.0,1978.0,1978.0,
MU,6,1:15:27.442094,3.6105692031935517,0.06797579675912857,0.7084148526191711,0.06751642376184464,53.65977478027344,0.41083741188049316,0.41083744168281555,417.0,417.0,598.0,598.0,3.496855585291398,0.021539709,0.69508696,0.02154688,138.98589,0.50692976,0.5082533,2063.0,2063.0,1996.0,1996.0,
NWSA,6,1:15:32.259121,3.4678376631303265,0.00708829564973712,0.693764865398407,0.0072414628230035305,104.5137939453125,0.5303030014038086,0.5303030014038086,175.0,175.0,155.0,155.0,3.4779580356864583,0.0089687705,0.693059,0.009067365,32.58807,0.5042567,0.506079,666.0,666.0,650.0,650.0,
ORCL,6,1:15:46.947308,3.5136548885570957,0.09813164174556732,0.6829221248626709,0.09769914299249649,64.31890869140625,0.6305418014526367,0.6305418610572815,640.0,640.0,375.0,375.0,3.4722710425820247,0.012893976,0.6918726,0.012895555,147.79152,0.5405043,0.52697706,2139.0,2139.0,1920.0,1920.0,
PEP,6,1:16:02.444308,3.517057626000766,0.18709738552570343,0.6668843626976013,0.18599280714988708,64.87545013427734,0.6226601004600525,0.6226601004600525,632.0,632.0,383.0,383.0,3.412204193581381,0.0151716005,0.67941815,0.01517094,74.740265,0.5876805,0.586844,2382.0,2382.0,1677.0,1677.0,
PFE,6,1:16:17.744307,3.5741092003037775,0.12907207012176514,0.689160168170929,0.12914425134658813,59.49945831298828,0.5871921181678772,0.5871921181678772,596.0,596.0,419.0,419.0,3.4577522609703175,0.012715914,0.68900377,0.01271571,138.70882,0.5496712,0.5523528,2242.0,2242.0,1817.0,1817.0,
PM,6,1:16:26.490307,3.418287892132897,0.042058419436216354,0.6779129505157471,0.042505327612161636,29.578378677368164,0.5959596037864685,0.5959596037864685,354.0,354.0,240.0,240.0,3.4390409040932703,0.059433613,0.6770125,0.059571162,196.97546,0.6002023,0.60227275,1431.0,1431.0,945.0,945.0,
PYPL,6,1:16:30.118308,3.284837620523241,0.08629367500543594,0.598604679107666,0.06859283149242401,81.00088500976562,0.6800000071525574,0.6800000071525574,153.0,153.0,72.0,72.0,3.0474361065638105,0.024838854,0.59366566,0.025627362,240.60619,0.7244115,0.71571904,642.0,642.0,255.0,255.0,
QCOM,6,1:16:44.634086,3.480067608978948,0.03786265477538109,0.6880183219909668,0.03717270866036415,50.990272521972656,0.5477832555770874,0.5477832555770874,556.0,556.0,459.0,459.0,3.4766560070148738,0.0083179325,0.6936809,0.00831971,145.94107,0.558933,0.55506283,2253.0,2253.0,1806.0,1806.0,
QQQ,6,1:16:59.639096,3.2565234179567235,0.11034689843654633,0.6291228532791138,0.10871050506830215,75.6238784790039,0.7931034564971924,0.7931034564971924,805.0,805.0,210.0,210.0,3.3961868033558313,0.0047922954,0.678229,0.0047929105,138.68681,0.58836603,0.5952205,2416.0,2416.0,1643.0,1643.0,
SBUX,6,1:17:14.290368,3.458375712568537,0.1789940595626831,0.6568192839622498,0.17825300991535187,83.89744567871094,0.6354680061340332,0.6354680061340332,645.0,645.0,370.0,370.0,3.4248967328133855,0.012213762,0.6826157,0.012216665,222.16739,0.5741969,0.5792067,2351.0,2351.0,1708.0,1708.0,
SLB,6,1:17:29.054373,3.514804867100833,0.040654320269823074,0.6949039101600647,0.040168873965740204,199.42738342285156,0.49753692746162415,0.49753695726394653,505.0,505.0,510.0,510.0,3.5474872597334683,0.06669958,0.69614565,0.066736594,198.6579,0.52647567,0.5227889,2122.0,2122.0,1937.0,1937.0,
T,6,1:17:45.000368,3.6614185648011457,0.2338869273662567,0.6855322122573853,0.2341935634613037,59.839805603027344,0.6157635450363159,0.6157635450363159,625.0,625.0,390.0,390.0,3.487068838249671,0.03418589,0.690582,0.034192048,109.69842,0.55300504,0.53387535,2167.0,2167.0,1892.0,1892.0,
TNA,6,1:17:53.786368,3.464461633137294,0.11931007355451584,0.6698410511016846,0.12269314378499985,56.72564697265625,0.6214286088943481,0.6214285492897034,348.0,348.0,212.0,212.0,3.4135822239442226,0.027298383,0.67725986,0.027290069,98.55814,0.5951845,0.59231114,1325.0,1325.0,912.0,912.0,
TWLO,6,1:17:56.694370,3.4370714707320995,0.025108270347118378,0.6887015700340271,0.01992398127913475,35.24199295043945,0.601123571395874,0.601123571395874,107.0,107.0,71.0,71.0,3.2988113943377066,0.014268437,0.6579572,0.014406758,638.8159,0.6383492,0.64880115,460.0,460.0,249.0,249.0,
TWTR,6,1:18:01.016370,3.45187889991268,0.01372568029910326,0.6878582835197449,0.014004414901137352,30.095766067504883,0.5935483574867249,0.5935483574867249,184.0,184.0,126.0,126.0,3.541147061288598,0.02634933,0.7028558,0.026391199,252.72757,0.50570494,0.50444627,624.0,624.0,613.0,613.0,
TXN,6,1:18:16.745921,3.5634114117457947,0.13539011776447296,0.6859094500541687,0.13424889743328094,77.27448272705078,0.6492610573768616,0.6492610573768616,659.0,659.0,356.0,356.0,3.466330697660406,0.0038507958,0.6924903,0.0038498621,136.12843,0.52306414,0.52771616,2142.0,2142.0,1917.0,1917.0,
TZA,6,1:18:24.774922,3.178636278424944,0.0001515414915047586,0.6329306960105896,0.00015145042561925948,5642.26904296875,0.6678571701049805,0.6678571701049805,374.0,374.0,186.0,186.0,3.2958813488456786,0.0013685811,0.6588826,0.0013699696,1559.9878,0.64690924,0.63030845,1410.0,1410.0,827.0,827.0,
USB,6,1:18:39.734919,3.5695518070841072,0.20863038301467896,0.6723856329917908,0.2097046673297882,62.61086654663086,0.6029556393623352,0.6029556393623352,612.0,612.0,403.0,403.0,3.479114542867374,0.022647789,0.6913098,0.022647692,77.077446,0.5560284,0.56368566,2288.0,2288.0,1771.0,1771.0,
V,6,1:18:48.865919,2.9621325052948513,0.22209498286247253,0.5467066764831543,0.21868066489696503,74.7242431640625,0.7794612646102905,0.7794612646102905,463.0,463.0,131.0,131.0,3.185387879735598,0.01507239,0.6354715,0.015107522,319.5401,0.6817786,0.6714406,1594.0,1594.0,780.0,780.0,
VER,6,1:18:52.133920,3.4909423028407076,0.07304321974515915,0.6832992434501648,0.0732371136546135,93.59843444824219,0.5964125394821167,0.5964125394821167,133.0,133.0,90.0,90.0,3.3365225931231897,0.030779528,0.6613408,0.030924924,29.022398,0.62138367,0.63820225,568.0,568.0,322.0,322.0,
VOD,6,1:19:07.368446,3.6341830873724277,0.09715108573436737,0.7071983814239502,0.09792190790176392,37.693145751953125,0.4443349838256836,0.4443349838256836,451.0,451.0,564.0,564.0,3.502597866166428,0.058087926,0.68888414,0.05807356,112.50263,0.5558537,0.56072927,2276.0,2276.0,1783.0,1783.0,
VZ,6,1:19:21.992456,3.797644595207252,0.28637567162513733,0.7024202942848206,0.2852173447608948,70.29451751708984,0.49064040184020996,0.49064040184020996,498.0,498.0,517.0,517.0,3.505662255523298,0.02940513,0.69524056,0.02941058,94.687645,0.5185519,0.51712245,2099.0,2099.0,1960.0,1960.0,
WBA,6,1:19:36.546095,3.717941165792531,0.20114518702030182,0.7025489807128906,0.2027801275253296,59.84629440307617,0.4798029661178589,0.4798029661178589,487.0,487.0,528.0,528.0,3.4724366162087006,0.048637714,0.6847502,0.048652895,94.68442,0.57543886,0.5718157,2321.0,2321.0,1738.0,1738.0,
WFC,6,1:19:52.408094,3.7419885790406777,0.18833035230636597,0.7107247114181519,0.18990759551525116,54.52213668823242,0.5399014949798584,0.5399014949798584,548.0,548.0,467.0,467.0,3.4174391051529955,0.033756662,0.676741,0.033753116,66.90156,0.5921848,0.5922641,2404.0,2404.0,1655.0,1655.0,
WMT,6,1:20:07.207094,3.5670987084581345,0.1514188051223755,0.6838567852973938,0.14955808222293854,70.45564270019531,0.5773398876190186,0.5773398876190186,586.0,586.0,429.0,429.0,3.4795144414279107,0.010648172,0.69374245,0.010652458,102.599434,0.5191892,0.52229613,2120.0,2120.0,1939.0,1939.0,
WPM,6,1:20:10.391095,3.4351187130012133,0.07758400589227676,0.6552409529685974,0.06434344500303268,43.59403610229492,0.5990098714828491,0.5990098714828491,121.0,121.0,81.0,81.0,3.367055221576596,0.005912288,0.6698815,0.0060926992,27.28608,0.60149497,0.6106965,491.0,491.0,313.0,313.0,
WU,6,1:20:20.432094,3.576983069730127,0.08385830372571945,0.6986193656921387,0.08346196264028549,38.928245544433594,0.5142428874969482,0.5142428874969482,343.0,343.0,324.0,324.0,3.4312410007888587,0.014191809,0.68338096,0.01418228,46.864838,0.5725203,0.5772114,1540.0,1540.0,1128.0,1128.0,
XOM,6,1:20:35.718095,3.6842798975300908,0.14239828288555145,0.7085390090942383,0.14362600445747375,44.84611511230469,0.5527093410491943,0.5527093410491943,561.0,561.0,454.0,454.0,3.4578498784295735,0.079868734,0.6755788,0.07986253,170.5398,0.595741,0.60064054,2438.0,2438.0,1621.0,1621.0,
ZNGA,6,1:20:42.035095,3.487510473345533,0.06305217742919922,0.685644268989563,0.05908934399485588,70.58731079101562,0.7580246925354004,0.7580246925354004,307.0,307.0,98.0,98.0,3.494570326642925,0.01398508,0.696127,0.014087204,141.3782,0.5100473,0.5009276,810.0,810.0,807.0,807.0,
ABBV,7,1:20:47.314096,3.374563261064524,0.05422638729214668,0.6489474177360535,0.04590447247028351,34.79804611206055,0.6175637245178223,0.6175637245178223,218.0,218.0,135.0,135.0,3.4484516801015124,0.039051,0.68973213,0.038497224,61.771713,0.58240724,0.57345635,808.0,808.0,601.0,601.0,
ABT,7,1:21:02.586099,3.4851433476791005,0.14436110854148865,0.6695329546928406,0.1426651030778885,75.45726013183594,0.6206896305084229,0.6206896305084229,630.0,630.0,385.0,385.0,3.442319288838817,0.008286164,0.6868206,0.00829161,105.36991,0.56509924,0.56048286,2275.0,2275.0,1784.0,1784.0,
ALL,7,1:21:17.220094,3.395690319455903,0.20583276450634003,0.6388689279556274,0.2053530216217041,73.47281646728516,0.6768472790718079,0.6768472790718079,687.0,687.0,328.0,328.0,3.4288447217478426,0.009389257,0.68386227,0.009387368,75.89431,0.5679933,0.5723084,2323.0,2323.0,1736.0,1736.0,
AMZN,7,1:21:33.096095,3.421871030037039,0.14092347025871277,0.6560003757476807,0.1381485015153885,87.9759750366211,0.6729063987731934,0.6729063987731934,683.0,683.0,332.0,332.0,3.4497664973312308,0.002306797,0.6894541,0.002307027,500.22897,0.55873287,0.55062824,2235.0,2235.0,1824.0,1824.0,
BA,7,1:21:48.179095,3.5487908053280686,0.3027186691761017,0.6490506529808044,0.3044365346431732,82.26393127441406,0.6551724076271057,0.6551724076271057,665.0,665.0,350.0,350.0,3.3979917247473357,0.0056858924,0.67854816,0.0056886883,200.60738,0.5918599,0.59398866,2411.0,2411.0,1648.0,1648.0,
BABA,7,1:21:52.298096,2.940903919980042,0.06878958642482758,0.5622086524963379,0.06221619248390198,44.66499328613281,0.7518796920776367,0.7518796920776367,200.0,200.0,66.0,66.0,3.3338292182836318,0.036579035,0.65763956,0.03664485,399.39627,0.6406524,0.63251877,673.0,673.0,391.0,391.0,
BAC,7,1:22:06.912105,3.3927699958162356,0.03304070234298706,0.6722752451896667,0.03315582126379013,29.160140991210938,0.6068965196609497,0.6068965792655945,616.0,616.0,399.0,399.0,3.528169234534971,0.05197986,0.6952257,0.051992778,79.38065,0.5199722,0.5075142,2060.0,2060.0,1999.0,1999.0,
BMY,7,1:22:21.833105,3.65580058356224,0.2488669604063034,0.6821965575218201,0.24819007515907288,69.41886901855469,0.5763546824455261,0.5763546824455261,585.0,585.0,430.0,430.0,3.4894629807036392,0.05110572,0.687661,0.051091895,158.54596,0.55499154,0.56343925,2287.0,2287.0,1772.0,1772.0,
BP,7,1:22:36.421106,3.5676376906521803,0.11594269424676895,0.690326988697052,0.11693260818719864,44.73587417602539,0.5477832555770874,0.5477832555770874,556.0,556.0,459.0,459.0,3.5053409160314213,0.039157752,0.6932816,0.039161783,79.04289,0.52565235,0.52549887,2133.0,2133.0,1926.0,1926.0,
BX,7,1:22:45.696108,3.343681172221285,0.05032479017972946,0.659557044506073,0.04935372620820999,62.769779205322266,0.660855770111084,0.660855770111084,417.0,417.0,214.0,214.0,3.4837052412936482,0.010200529,0.694705,0.010211227,183.37035,0.5131866,0.52199763,1317.0,1317.0,1206.0,1206.0,
CSCO,7,1:23:01.112105,3.566802684896685,0.14914129674434662,0.6835986971855164,0.14848119020462036,58.0107421875,0.7093596458435059,0.7093595862388611,720.0,720.0,295.0,295.0,3.4818026097897503,0.0153229395,0.6932981,0.015307891,52.932777,0.5195113,0.52870166,2146.0,2146.0,1913.0,1913.0,
CVX,7,1:23:16.590139,3.5434476676245628,0.2360122799873352,0.661903977394104,0.23684416711330414,56.120338439941406,0.626600980758667,0.626600980758667,636.0,636.0,379.0,379.0,3.459904018720696,0.06022662,0.6799307,0.060230486,313.86334,0.58344126,0.58536583,2376.0,2376.0,1683.0,1683.0,
DAL,7,1:23:26.534139,3.683544129787194,0.23946411907672882,0.688724935054779,0.24015586078166962,55.75375747680664,0.5517241358757019,0.5517241358757019,352.0,352.0,286.0,286.0,3.5288045315684546,0.06836392,0.6921577,0.068367206,197.33144,0.5421144,0.53390825,1362.0,1362.0,1189.0,1189.0,
DD,7,1:23:42.032139,3.5896169721199374,0.15696220099925995,0.6854981780052185,0.15824997425079346,61.29316711425781,0.5596058964729309,0.5596058964729309,568.0,568.0,447.0,447.0,3.4875170604793215,0.031682782,0.69115025,0.031678144,119.973595,0.53663987,0.5402809,2193.0,2193.0,1866.0,1866.0,
DIS,7,1:23:57.736139,3.5766091245735807,0.1665745973587036,0.6823050379753113,0.16637952625751495,76.3213882446289,0.5743842124938965,0.5743842124938965,583.0,583.0,432.0,432.0,3.441973217721936,0.01868917,0.68461937,0.018688913,186.80403,0.56625307,0.5698448,2313.0,2313.0,1746.0,1746.0,
EBAY,7,1:24:12.427139,3.557484531637483,0.08388739079236984,0.6950910687446594,0.0825718492269516,64.44046020507812,0.43842363357543945,0.43842363357543945,445.0,445.0,570.0,570.0,3.479824323788098,0.0074484865,0.6944785,0.0074451035,119.00125,0.52085876,0.51416606,2087.0,2087.0,1972.0,1972.0,
